review_title,cust_rating,cust_review_text,date_experience,comment_length,sentiment
I don't normaly leave reviews for…,1,dont normaly leave review anything tought id spare time others leave review companyawfull customer service like dont want take money try place order get error code see many others speak throw chat advisor advice ask wait hour call help number next day wait hour get advisor say wait another hour call wait hour one call back today go chat advisor say cant even get discount code even tho previous advisor promise get even expire since fault shame big company bad reputation,2020-11-26T17:28:44.000Z,781,-0.060185185185185154
Since 8pm last night I have tried to…,1,since pm last night try place order worth item try complete order paypal card also try son account error code every time phone morning wait hour call back didnt rcvd phone time cut twice get lovely girl didnt get name try also get error code never mind item stock tell need wait hour try absolutely frustrate disappoint next hour show item stock possibly website shock say least,2020-11-26T13:36:08.000Z,671,-0.11041666666666666
Frustrated and disappointed,1,let start message fact use nike long time clothe accessory long year totally satisfy glad find reliable manufacturer high qualityhowever recently change feel frustrate disappoint dont see howwhen resolve buy nike vaporfly run shoe january even month use km tread start fall apart rest shoe start feel inconvenient run believe would pretty expensive spend gbp yearly basis new pair shoe nike strategy make mistake original purchaseafter get touch customer service team advise return back store manage inspection issue refund week shoe deliver return address didnt receive update call store number gentleman ask provide evidence return regardless tell status order nike website clearly say receive nike th novemberthe gentleman say proceed refund nothing happen keep call far cant see update website receive anything via email tell willsince dont run shoe week decide give try order another type hop longer life check size detail previous shoe cm vaporfly order pegasus size receive small regardless cm write website say return straight afterwards photo evidence require return hope refund process least time receive update refund vaporfly wellother frustration couldnt find contact information send escalation complaint ask support,2020-11-25T20:18:22.000Z,2071,-0.03881212121212121
brilliant,5,brilliant order pair jordan arrive within two work day day earlier expect date great condition receive update parcel dispatch able use uni day get money also good complaint,2020-11-25T17:49:01.000Z,281,0.4833333333333334
Not only is the snkrs app not available…,1,snkrs app available australia website also difficult use add australian address payment information website also keep crash whenever try place order,2020-11-25T12:02:08.000Z,214,-0.21250000000000002
I placed an order with Nike.com a month…,1,place order nikecom month ago nike cancel order follow day still withdraw money account take month communication nike far still havent receive money back yet theft,2020-11-25T09:06:37.000Z,261,0.03333333333333333
I'm still waiting for my refund,2,im still wait refund ive send email past day one respond start annoy refund wasnt automatically send bank account fail delivery eventhough receive first refund number fact one respond email appal,2020-11-24T21:40:20.000Z,329,-0.16999999999999998
I called them to resolved an error code…,1,call resolve error code issue best representative could nothing tell wait hour besides representative awful attitude way treat new customer never buy nike plan awful experience never experience awful customer experience,2020-11-24T20:18:34.000Z,389,-0.3233766233766234
NO WAY TO TREAT A PAYING CUSTOMER,1,buy pair trainer get deliver local shop would give would except order number say digit number contact nike chat line end cut iam still answer problem really good enough pay custom deserve treat better leave angry never use nike com,2020-11-24T17:29:07.000Z,422,-0.15714285714285717
Great online experience,5,great online experience update regularly regard order delivery information smooth return process,2020-11-24T17:26:01.000Z,108,0.4000000000000001
